,Unnamed: 0,Unnamed: 0.1,label,text,target,indo_tweet,indo_target
4406,4406,4406,neutral,Man near the Setnov crime scene accident: Safe boss http://dlvr.it/Q1gk6q http://pic.twitter.com/4pDFY5jekx,Setnov,Pria dekat Tiang Listrik TKP Setnov Kecelakaan: Aman Bos http://dlvr.it/Q1gk6q http://pic.twitter.com/4pDFY5jekx,Setnov
4407,4407,4407,neutral,Setnov&#39;s detention at the detention center is just waiting for time http://bit.ly/2jDaUz4 http://pic.twitter.com/4uXVYlnBM8,Setnov,Penahanan Setnov di Rutan Tinggal Tunggu Waktu http://bit.ly/2jDaUz4 http://pic.twitter.com/4uXVYlnBM8,Setnov
4408,4408,4408,neutral,"Related to Setnov Accident, PLN: Hit by Light Poles, Not Electric Poles http://ift.tt/2mH32Oo",Setnov,"Terkait Kecelakaan Setnov , PLN: yang Ditabrak Tiang Lampu, Bukan Tiang Listrik http://ift.tt/2mH32Oo",Setnov
4409,4409,4409,positive,Papa setnov wkwk,setnov,Papa setnov wkwk,setnov
4410,4410,4410,negative,"Kang, Daniel, tell him, daddy, isn&#39;t it ?!",setnov,Kang daniel suruhannya papa setnov kan?!,setnov
4411,4411,4411,negative,Let Setiya Novanto lie down in sickness ... Bo bo is Setnov has been sick ... so the Giving of him is again ... the KPK jail is waiting ... we don&#39;t have the news he is trs ... but if the news is his lawyer at a new level steady. http://pic.twitter.com/Q1bE1VoVq8,Setnov,Biarkanlah Setiya Novanto berbaring trs di rmh sakit...Bo bo lah Setnov di rmh sakit...jadi sdhlah Pembertaan dia lagi..penjara KPK kan sdh menunggu..bosan kita dgr berita dia trs..tapi kalau berita Pengacarnya di tngkp baru mantap. http://pic.twitter.com/Q1bE1VoVq8,Setnov
4412,4412,4412,neutral,Setnov&#39;s position removed: http://youtu.be/8tnGE3VvprE?a via @YouTube,Setnov,Posisi Setnov Disingkirkan: http://youtu.be/8tnGE3VvprE?a via @YouTube,Setnov
4413,4413,4413,neutral,Here are 25 Facts and Irregularities of the Setnov Papa Incident Hit the Electric Pole http://dlvr.it/Q1ghnq #National #riptianglistrik,Setnov,Inilah 25 Fakta dan Kejanggalan Insiden Papa Setnov Tabrak Tiang Listrik http://dlvr.it/Q1ghnq #Nasional #riptianglistrik,Setnov
4414,4414,4414,negative,"Pak Idrus Marham (P-Golkar Secretary General) said, &quot;Pak Setnov is believed not to run away &amp; he will follow the legal process.&quot; Unfortunately, Mr. Idrus did not state, I dare to guarantee myself if the opposite happens? #mproweekendelshinta",Setnov,"Pak Idrus Marham (Sekjen P-Golkar) mengatakan, ""Pak Setnov diyakini tak akan melarikan diri & ia akan mengikuti proses hukum."" Sayangnya, pak Idrus tdk menyatakan, Saya berani menjaminkan diri kalau terjadi sebaliknya? #mproweekendelshinta",Setnov
4415,4415,4415,positive,It turns out that Setnov inspires the nation&#39;s children hahahaha #IHarusSekuatTiang Electricity #SaveTiang #Tianglistrik Electricity http://pic.twitter.com/JpFQFdnfUt,setnov,Ternyata setnov memberikan inspirasi pada anak bangsa hahahaha #AkuHarusSekuatTiangListrik #SaveTiangListrik #tianglistrik http://pic.twitter.com/JpFQFdnfUt,setnov
4416,4416,4416,neutral,"Bamsoet to Setnov: Firm and Steadfast, Lord Ora Sare - http://www.swamedium.com/2017/11/19/bamsoet-ke-setnov-tegar-dan-tabah-tuhan-ora-sare/ #faktaberitafakta http://pic.twitter.com/h8kOs29LcT",Setnov,"Bamsoet ke Setnov : Tegar dan Tabah, Tuhan Ora Sare - http://www.swamedium.com/2017/11/19/bamsoet-ke-setnov-tegar-dan-tabah-tuhan-ora-sare/  #faktaberitafakta http://pic.twitter.com/h8kOs29LcT",Setnov
4417,4417,4417,neutral,"There is a Flower Arrangement for Papa Setnov, It Is Like This #KaranganbungauntukSetnov http://jpnn.com/news/ada-karangan-bunga-untuk-papa-setnov-bunyinya-begini",Setnov,"Ada Karangan Bunga untuk Papa Setnov , Bunyinya Begini #KaranganbungauntukSetnov http://jpnn.com/news/ada-karangan-bunga-untuk-papa-setnov-bunyinya-begini ",Setnov
4418,4418,4418,neutral,"There are Wreaths for Papa Setnov, It reads like this http://www.jpnn.com/news/ada-karangan-bunga-untuk-papa-setnov-bunyinya-begini",Setnov,"Ada Karangan Bunga untuk Papa Setnov , Bunyinya Begini http://www.jpnn.com/news/ada-karangan-bunga-untuk-papa-setnov-bunyinya-begini ",Setnov
4419,4419,4419,neutral,"The Setnov Case, What Are the Steps of the Next KPK? http://www.jpnn.com/news/kasus-setnov-apa-langkah-kpk-more",Setnov,"Kasus Setnov , Apa Langkah KPK Selanjutnya? http://www.jpnn.com/news/kasus-setnov-apa-langkah-kpk-selanjutnya ",Setnov
4420,4420,4420,neutral,# PopularB1 3: Setnov Get Wreaths at RSCM http://brt.st/5Isn http://pic.twitter.com/LUlSbpgTng,Setnov,#PopulerB1 3: Setnov Dapatkan Karangan Bunga di RSCM http://brt.st/5Isn http://pic.twitter.com/LUlSbpgTng,Setnov
4421,4421,4421,negative,"Setnov Officially Detained, Lawyer: KPK Don&#39;t Play Laws http://bit.ly/2jB97e1. Which law plays Setnov or KPK? Setnov obey the law ??? . Who is more law-abiding Setnov / KPK or Electric Pole ??? = Setnov / KPK RT = Electric Pole http://pic.twitter.com/iWtNFAsbrh",Setnov,"Setnov Resmi Ditahan, Pengacara : KPK Jangan Permainkan Hukum http://bit.ly/2jB97e1 . Yang Permainkan hukum Setnov ato KPK? Setnov taat hukum??? . Siapa yang lebih taat hukum Setnov /KPK ato Tiang Listrik??? = Setnov /KPK RT= Tiang Listrik http://pic.twitter.com/iWtNFAsbrh",Setnov
4422,4422,4422,negative,"Setnov Officially Detained, Lawyer: KPK Don&#39;t Play Laws http://bit.ly/2jB97e1. Which law plays Setnov or KPK? Setnov obey the law ??? . Who is more law-abiding Setnov / KPK or Electric Pole ??? = Setnov / KPK RT = Electric Pole http://pic.twitter.com/iWtNFAsbrh",Setnov,"Setnov Resmi Ditahan, Pengacara : KPK Jangan Permainkan Hukum http://bit.ly/2jB97e1 . Yang Permainkan hukum Setnov ato KPK? Setnov taat hukum??? . Siapa yang lebih taat hukum Setnov /KPK ato Tiang Listrik??? = Setnov /KPK RT= Tiang Listrik http://pic.twitter.com/iWtNFAsbrh",Setnov
4423,4423,4423,negative,"Setnov Officially Detained, Lawyer: KPK Don&#39;t Play Laws http://bit.ly/2jB97e1. Which law plays Setnov or KPK? Setnov obey the law ??? . Who is more law-abiding Setnov / KPK or Electric Pole ??? = Setnov / KPK RT = Electric Pole http://pic.twitter.com/iWtNFAsbrh",Setnov,"Setnov Resmi Ditahan, Pengacara : KPK Jangan Permainkan Hukum http://bit.ly/2jB97e1 . Yang Permainkan hukum Setnov ato KPK? Setnov taat hukum??? . Siapa yang lebih taat hukum Setnov /KPK ato Tiang Listrik??? = Setnov /KPK RT= Tiang Listrik http://pic.twitter.com/iWtNFAsbrh",Setnov
4424,4424,4424,negative,"Setnov Officially Detained, Lawyer: KPK Don&#39;t Play Laws http://bit.ly/2jB97e1. Which law plays Setnov or KPK? Setnov obey the law ??? . Who is more law-abiding Setnov / KPK or Electric Pole ??? = Setnov / KPK RT = Electric Pole http://pic.twitter.com/iWtNFAsbrh",Setnov,"Setnov Resmi Ditahan, Pengacara : KPK Jangan Permainkan Hukum http://bit.ly/2jB97e1 . Yang Permainkan hukum Setnov ato KPK? Setnov taat hukum??? . Siapa yang lebih taat hukum Setnov /KPK ato Tiang Listrik??? = Setnov /KPK RT= Tiang Listrik http://pic.twitter.com/iWtNFAsbrh",Setnov
4425,4425,4425,neutral,Mr. Setnov plays RP (?),setnov,Pak setnov main rp(?),setnov
4426,4426,4426,positive,"We all must be aware. We have been invited to follow their drum beat. Participating in mocking and laughing at Setnov, while tolls and fuel rose, BUMNs became private.",setnov,"Kita semua mesti sadar. Kita telah diajak ikuti irama gendang mereka. Ikut mengejek dan menertawakan setnov , sementara tol dan BBM naik, BUMN jadi swasta.",setnov
4427,4427,4427,neutral,"Come to think of it, the setnov was kind of playing a political drama in Korea, only the main actor who would uncover it, I guess, &quot;said yups",setnov,"Kalau dipikir pikir setnov itu macam lg maen drama korea yg berbau politik, tinggal pemeran utama nih yg bakal menguaknya, kira"" sapa yups",setnov
4428,4428,4428,neutral,"Sri Shocked His Used Fortuner Is Used by Setnov, Is Pak Novanto&#39;s Time to Buy Used Cars? http://dlvr.it/Q1gcxm http://pic.twitter.com/xXeHvwwXSu",Setnov,"Sri Kaget Fortuner Bekas Miliknya Dipakai Setnov , Masa Sih Pak Novanto Beli Mobil Bekas? http://dlvr.it/Q1gcxm http://pic.twitter.com/xXeHvwwXSu",Setnov
4429,4429,4429,negative,"Nunngu setnov sang a song @Fahrihamzah, there will be a message in it",setnov,Nunngu setnov nyanyi bung @Fahrihamzah ntar ada lgu ente jg didalamnya,setnov
4430,4430,4430,negative,Dismiss the KPK ... um ... if SetNov wins pre-trial.,SetNov,Bubarkan KPK...eh..MA...kalo SetNov menangi pra peradilan.,SetNov
4431,4431,4431,negative,Setnov victim https://twitter.com/Sutopo_BNPB/status/931824320422207488,setnov,Korban setnov https://twitter.com/Sutopo_BNPB/status/931824320422207488,setnov
4432,4432,4432,positive,It&#39;s really awesome ... but we didn&#39;t forget Setnov.,Setnov,Lg heboh Jedun..tp jgn sampe kita lupain Setnov ya.,Setnov
4433,4433,4433,neutral,"The Setnov Case, What Are the Steps of the Next KPK? #SetyaNovanto http://jpnn.com/news/kasus-setnov-apa-langkah-kpk-selanjut",Setnov,"Kasus Setnov , Apa Langkah KPK Selanjutnya? #SetyaNovanto http://jpnn.com/news/kasus-setnov-apa-langkah-kpk-selanjutnya ",Setnov
4434,4434,4434,neutral,The Indonesian people have the right to sue @RSPPermataGreen or @rsupncm who put the infusion of babies for the setnov n put up a bandage above the level of the baby.,setnov,Masyarakat Indonesia berhak mnuntut @RSPermataHijau atau @rsupncm yg mmasang infus bayi utk setnov n mmakaikan perban dkpl.Itu dokter goblok https://twitter.com/ds_kristina/status/931887847224745984,setnov
4435,4435,4435,neutral,This is the Estimated Fortuner Speed ​​Setnov http://www.timlo.net/baca/68719742395/ini-perkiraan-kecepat-fortuner-yang-ditumpangi-setnov/ http://pic.twitter.com/K4jDfDr0dn,Setnov,Ini Perkiraan Kecepatan Fortuner yang Ditumpangi Setnov http://www.timlo.net/baca/68719742395/ini-perkiraan-kecepatan-fortuner-yang-ditumpangi-setnov/  http://pic.twitter.com/K4jDfDr0dn,Setnov
4436,4436,4436,positive,The KPK was accused of setnov -&gt; the setnov accident = meme appeared -&gt; the lawyer reported the meme maker -&gt; NGOs reported the lawyer -&gt; the media was excited ---- so we continued to know if the BUMN wanted to be sold. Pertamax has gone up. LN debt increases.,setnov,KPK tersangkakam setnov -> setnov nya kecelakaan = muncul meme -> pengacara melaporkan pembuat meme -> lsm melaporkan pengacara -> media heboh ---- gitu gitu j terus smpai kita g tau kalo BUMN mau dijual. Pertamax udah naik. Utang LN bertambah.,setnov
4437,4437,4437,positive,The KPK was accused of setnov -&gt; the setnov accident = meme appeared -&gt; the lawyer reported the meme maker -&gt; NGOs reported the lawyer -&gt; the media was excited ---- so we continued to know if the BUMN wanted to be sold. Pertamax has gone up. LN debt increases.,setnov,KPK tersangkakam setnov -> setnov nya kecelakaan = muncul meme -> pengacara melaporkan pembuat meme -> lsm melaporkan pengacara -> media heboh ---- gitu gitu j terus smpai kita g tau kalo BUMN mau dijual. Pertamax udah naik. Utang LN bertambah.,setnov
4438,4438,4438,negative,"Most read the news setnov, cook until it tastes salty all hahaha, hopefully the message likes to taste salty",setnov,"Kebanyakan baca berita setnov , masak sampai rasanya asin semua hahaha, mudah-mudahan yang pesan suka rasa asin",setnov
4439,4439,4439,neutral,Faizal Assegaf: Jokowi Panics if Titiek Soeharto Replace Setnov http://dlvr.it/Q1gbJg http://pic.twitter.com/dqFYfBiFrg,Setnov,Faizal Assegaf: Jokowi Panik jika Titiek Soeharto Ganti Setnov http://dlvr.it/Q1gbJg http://pic.twitter.com/dqFYfBiFrg,Setnov
4440,4440,4440,negative,"@jokowi will not be trapped in the Setnov scenario to be free from his case. Setnov&#39;s Pandora&#39;s Box various cases of Corruption in Indonesia. If Setnov was sentenced to life, he would not be silent, but it would be revealed by the big corruptors who had not been able to touch the law.",Setnov,"@jokowi tidak akan terjebak pada skenario Setnov utk bebas dari jeratan kasusnya. Setnov ini Kotak Pandora berbagai kasus Korupsi di Indonesia. Jika Setnov divonis seumur hidup, pasti ga akan diam saja, tapi akan ungkap koruptor2 kakap yg selama ini tidak bisa disentuh hukum.",Setnov
4441,4441,4441,negative,"@jokowi will not be trapped in the Setnov scenario to be free from his case. Setnov&#39;s Pandora&#39;s Box various cases of Corruption in Indonesia. If Setnov was sentenced to life, he would not be silent, but it would be revealed by the big corruptors who had not been able to touch the law.",Setnov,"@jokowi tidak akan terjebak pada skenario Setnov utk bebas dari jeratan kasusnya. Setnov ini Kotak Pandora berbagai kasus Korupsi di Indonesia. Jika Setnov divonis seumur hidup, pasti ga akan diam saja, tapi akan ungkap koruptor2 kakap yg selama ini tidak bisa disentuh hukum.",Setnov
4442,4442,4442,negative,"@jokowi will not be trapped in the Setnov scenario to be free from his case. Setnov&#39;s Pandora&#39;s Box various cases of Corruption in Indonesia. If Setnov was sentenced to life, he would not be silent, but it would be revealed by the big corruptors who had not been able to touch the law.",Setnov,"@jokowi tidak akan terjebak pada skenario Setnov utk bebas dari jeratan kasusnya. Setnov ini Kotak Pandora berbagai kasus Korupsi di Indonesia. Jika Setnov divonis seumur hidup, pasti ga akan diam saja, tapi akan ungkap koruptor2 kakap yg selama ini tidak bisa disentuh hukum.",Setnov
4443,4443,4443,negative,"Make it a demo ... then there is someone who comes along ... the case is different, the old Ahog is investigating all the police ... when this is the slippery Setnov",Setnov,"Bikin lah bang demo nya..nanti jg ada yg ikut ..lagian kasus nya beda, si Ahog lama pengusutan nya sma polisi..kalo ini kan Setnov nya yg licin",Setnov
4444,4444,4444,positive,"ANTAM CS IS NOT AGAINST SERIOUS STATUS. THE FATE WILL BE THE SAME AS INDOSAT ... !! (Ribut Setnov, While There are 3 BUMNs ... http://fb.me/EPqYuYIs",Setnov,"ANTAM CS TAK LAGI BERstatusPERSERO. NASIBNYA AKAN SAMA DENGAN INDOSAT..!! (Ribut Setnov , Sementara Ada 3 BUMN... http://fb.me/EPqYuYIs",Setnov
4445,4445,4445,negative,"Unusual hijab, when entering the KPK case it is usually immediately immediately veiled. Including setnov. Allah ... Hidayah is indeed mysterious. https://twitter.com/detikcom/status/931827544193613824",setnov,"Yg ga biasa berhijab, ketika masuk kasus KPK biasanya langsung seketika berhijab. Termasuk setnov . Allah.. Hidayah memang misterius. https://twitter.com/detikcom/status/931827544193613824",setnov
4446,4446,4446,neutral,Man near the Electric Pole TKN Setnov Accident: Secure Boss # electric pole http://jpnn.com/news/pria-near-tiang-listrik-tkp-setnov-kec accident-aman-bos,Setnov,Pria dekat Tiang Listrik TKP Setnov Kecelakaan: Aman Bos #tianglistrik http://jpnn.com/news/pria-dekat-tiang-listrik-tkp-setnov-kecelakaan-aman-bos ,Setnov
4447,4447,4447,negative,"Look on TV, there is someone trying to cover his face. Maybe you don&#39;t believe in acting as setnov.",setnov,"Lihat di tv, ada yg berusaha menutupi muka nya. Mungkin ga yakin dgn acting tidur setnov .",setnov
4448,4448,4448,neutral,creating setnov as if the actor @Fahrihamzah https://twitter.com/kompascom/status/931927537848143872,setnov,menciptakan setnov seolah-olah aktor @Fahrihamzah https://twitter.com/kompascom/status/931927537848143872,setnov
4449,4449,4449,negative,"Suspect driver because of the passenger bump. The driver is okay. What is the slapstick, like the people don&#39;t know about drama setnov. https://twitter.com/compascom/status/932005403784826880",setnov,"Sopir tersangka karena yang benjol penumpang. Sopirnya oke aja. Dagelan apa sih, kayak rakyat ga tau aja drama setnov . https://twitter.com/kompascom/status/932005403784826880",setnov
4450,4450,4450,negative,Obviously the lawyer knew if the baby setnov ... had his milk mother ... wkwkwk!,setnov,Jelas sang pengacara tau kalo setnov bayi......diakan ibu susunya.....wkwkwk !,setnov
4451,4451,4451,positive,Btw just realized that Setnov inspired the tagline of one of the beauty products that said &quot;you changed my world&quot;,setnov,"Btw baru sadar setnov mengilhami tagline salah satu produk kecantikan yang bilang ""kau mengalihkan duniaku""",setnov
4452,4452,4452,neutral,Doctor Medika: Setnov Head Needs to be Battled - CNN Indonesia http://ift.tt/2AbmpF4,Setnov,Dokter Medika: Kepala Setnov Perlu Diperban - CNN Indonesia http://ift.tt/2AbmpF4,Setnov
4453,4453,4453,negative,"I suspect that this is the person who actually blocked the work of the pack, it could be that the setnov from the past gave up and was influenced by this org",setnov,"Saya curiga Ini orang yg sebenernya menghalangi kerja kpk pak, bisa jadi setnov dah dr dulu nyerah trus dipengaruhi sama org ini",setnov
4454,4454,4454,negative,"Every day trending on Twitter setnov muluu ... If you retire from politicians, Setnov will switch to being paid promote",setnov,Tiap hari trending di twitter setnov muluu.. Kalau pensiun dari politisi setnov beralih menjadi paid promote kayanya,setnov
4455,4455,4455,negative,"Every day trending on Twitter setnov muluu ... If you retire from politicians, Setnov will switch to being paid promote",setnov,Tiap hari trending di twitter setnov muluu.. Kalau pensiun dari politisi setnov beralih menjadi paid promote kayanya,setnov
