text,target,label
"share soal khilafah & uas paling tar dituduh pro khilafah , anti nkri dituduh 2 sm jokower dah biasa . ramai teroris , gue dituduh proteroris ramai $T$ , dituduh pro $T$ ramai fpi , dituduh profpi ramai hti , dituduh prohti ramai saracen , dituduh saracen mrk nuduh 2 tergantung musim .",isis,1
"bendera hitam $T$ gegerkan cfd solo , ini kronologis kejadiannya ... http://t.co/veP0XmTl9R",al-qaeda,0
uda tanggal 22 . jadi siapa yang menang nih ? jokowi or $T$ ? hehe,prabowo,0
trus knp ? :) ) rw @niaervina : @babecabiita $T$ = kamu pacar kawanku,kpk,-1
"alhamdulillah , 4 $T$ al-qaeda berhasil melarikan diri dari penjara as http://bit.ly/bFmobu",mujahid,1
"15 . lihat sejarah , indonesia merdeka dengan ruh islam , yang menginspirasi $T$ melawan penjajah #bahayasekulerdikampus",jihad,1
haii .. amiiin .. trimakasiih yaaa rt @kapriskiwiyanto : hai @bellaudya829 sukses ya tc di $T$ ? itu yg tayangin tv3 malay kan ?,malaysia,1
"untuk yg kesembilan kalinya $T$ melakukan serangan senjata kimia di mosul irak , menewaskan wanita dan anak-anak ® π https://t.co/Ov6D3Ci9Hb",isis,-1
"orang dahulu $T$ didunia sebenar , pelbagai rintangan mereka utk tolong agama . tapi kita harini hanya mampu jadi pahlawan laman sosial .",berjihad,1
"masih ingat keratan berita ini ? tahniah buat rakyat 1malaysia , mulai 15 oktober ini ramey 2 kita $T$ ∫ ô tak ... http://t.co/pBdPLS3WoW",berjihad,1
"live with @mujahidinfm . kajian ba'da magrib bersama ustadz h mubarok di masjid raya $T$ pontianak , hingga adzan isya tiba",mujahidin,1
"snowden : $T$ bentukan israel , as dan inggris | republika online mobile http://t.co/2X8WIrgehU",isis,1
tunggu sj peristiwa lain akan terjadi sperti di papua kl uimat islam tidak mau ber $T$ . kbnyakan dnger ustadx seleb yg pd melempem .,jihad,-1
$T$ menang lawan malaysa ! ! ! udah jelas $T$ juara nanti ! ! !,indonesia,1
"diduga militan $T$ menyerang kota baidoa , somalia : newaktual ® π militan † alshabaab diduga menembakkan mo ... https://t.co/tebjfiMA3S",al-shabaab,-1
ant man itu dari $T$ .. kalo dari arab itu ant tum,amerika,-1
"tentara as berada didekat kota marawi filipina , tetapi tidak memerangi $T$ https://t.co/cgGynKu8oI https://t.co/U5Q9Xyei1L",isis,0
"$T$ hatta jokowi jusuf kalla . aku tuh masih cinta , berpisah ama kamu aku ga rela .",prabowo,1
""" seutama-utama $T$ adalah kalimat kebenaran dihadapan penguasa yg zalim dan menyimpang . "" ( hr . abu dawud )",jihad,0
"jkw $T$ melawan freeport.sangar , tegas , ancaman nya ga main 2 , shgga mbuat freeport ketarketir . * tahu 2 kontrak freeport diperpanjang smpai 2031 https://t.co/O1Keybj6Cs",jihad,-1
"abul walid al-ghomidi , $T$ penerus perjuangan jendral khatthab https://t.co/ZfThRQj4sn",mujahid,1
"as dan barat bakal pts asa mematikan ibdh jhd , sbb yg dihadapi bkn lg klmpk $T$ , tp seluruh umat islam . barakah d balik musibah suriah .",al-qaeda,0
""" kami meminta para laskar cyber untuk terus berjihad di wilayah sosmed . para $T$ cyber , ayo lanjutkan jihad di sosmed tanpa kenal lelah dan tanpa rasa takut . insyaallah kemenangan akan datang , "" kata habib rizieq #2019prabowopresiden https://t.co/i9uihVaeOH",mujahid,0
""" tau knp banyak bom gampang dideteksi anjing ? kbanyakan yg bikin ga bikin sistem bom yg kedap udara dan gmpg diendus "" # $T$ jln mulia",jihad,-1
mui : tindakan $T$ tak sejalan dengan islam http://t.co/Dxv1pUmFCh #nasional,isis,1
"hari ini kita dituduh mengintimidasi , sebelumnya dituduh makar , sebelumnya lagi dituduh $T$ , jauh sebelumnya dituduh radikal , jauh jauh sebelum nya dituduh intoleransi .. terus aja aja begitu sampe presiden diganti .",isis,-1
anggota jihadis $T$ ternyata hidup mewah dan tinggal di villa bintang lima http://t.co/xV9AAw1R9X,isis,1
@ $T$ _lpg @islam_grskrs @majrasul rt @alitabah : @rigensih astagfirullahaladzim ! gak boleh maen ayat tobat lu ! asola tu khairum minan naum,fpi,-1
""" @arrahmah : turki : perbatasan suriah harus sepenuhnya dibersihkan dari $T$ https://t.co/QMF3pbN2Oc "" emang knapa ... ? ? ?",isis,0
"4 - bernafsu sangat menumpas $T$ , pake ajak 2 negeri 2 laen pula . kalo pun ada orang yg gabung $T$ , biarkan sj itu hak mereka , lgpula resiko",isis,1
jangan di barca ! milik $T$ .,pribumi,1
"@divhumas_polri pak lapor ini ciri cirinya persis dg video $T$ , gaya lakon dan juga topengnya .. ayo pak cyduk segera ini $T$ yg asli ... cek videonya berredar dari ip adress yg mana dan pertama kali dn segera lacak ... polisi bisa lah nkri terancam ini ..",isis,1
helicopter au as selamatkan para komandan $T$ dan keluarganya yg terdesak tentara suriah https://t.co/hPP36j3Zt1,isis,1
® π $T$ yang paling utama ialah mengatakan kebenaran ( berkata yang baik ) di hadapan penguasa yang zalim . ® π ( hr . abu daud,jihad,1
"ini bukti $T$ bukan negara , hanya kelompok bersenjata . bahkan , $T$ "" kerjasama "" dengan rezim assad .. https://t.co/L3HIlwIFiy",isis,-1
kisah $T$ muda setangguh sahabat abu dujanah . https://t.co/J2Q17eLL77,mujahid,1
"apa mungkin setan yang masuk kedalam tubuh mediator dua dunia itu di cesting dulu ? "" khusus agama $T$ "" selain itu suruh coba di tempat lain",islam,-1
betapa cintanya para sahabat kepada islam agama allah hingga mereka ber $T$ sampai titik darah terakhir .,jihad,1
#almaidahayat54 yang mereka ber $T$ di jalan allah dan tidak takut terhadap orang yang mencela mereka .,jihad,1
jadi menurut kw yg salah org nya apa islam nya paok ? rw @bayukidiw kau yg tolol $T$ kan bergerak bwa agama islam kata 2nya di tipi,fpi,0
kacang yg gimana yg enak ? :D rw @gafarges : $T$ = ayo mencari kacang rt @babecabiita : belanda = betapa laper melanda :(,amerika,0
malaysia tahan 5 orang termasuk wni yang terkait isis dan $T$ : kepolisian malaysia telah menangkap lima o ... https://t.co/Wc24XLlTeD,al-qaeda,0
"beredar pernyataan mantan ketua kpk ( tokoh pp muhammadiyah ) bhw terorisme dirancang utk memecah belah umat islam . hati 2 melihat konteks , pernyaraan busyro itu bertarikh 15/12 / 2015 ( bkn konteks skrng ) . itu jg dikemukakan dlm konteks disertasinya ttg komando $T$ pd tahun 1980 - an .",jihad,0
"donald $T$ menang , reaksimu ? #donaldtrump",trump,0
"rt @sbyudhoyono : pemilihan umum adalah sebuah kompetisi . berkompetisilah secara sehat , kesatria & penuh upaya . semoga sukses . * $T$ *",sby,1
"dmi : $T$ menyesatkan , umat jangan terprovokasi http://t.co/neD3VOTbjT",isis,1
#suara uztaz abdul somad ( uas ) kembali menuai kontroversi terkait ceramahnya tentang ® πsogok syariah ® π . yang mana hal tersebut kontraproduktif dengan $T$ melawan korupsi yang digalakkan oleh nu dan muhammadiyah . https://t.co/ChU3tmBZQn,jihad,0
"@kripiektello pak bustam itu kan sperti $T$ jalan pake motor razia orang mabok , tapi ndak pernah bawa massa , sendirian jie ...",fpi,-1
busyet keren bener pak $T$ naik trail gitu .,jokowi,1
tuh majikan lu @staquf ikutan ngongkosin $T$ islam . lol ç https://t.co/TE1olgjmNb,jihadis,0
adu suara antar 25 wilayah $T$ ? siapa takut ! ikut audisi #bintangasik di 91945 . info : http :/ / tsel.me/bintangasik,indonesia,1
umat islam tak akan pernah bs menegakkan kepalanya dg gagah kecuali dg kembali kpd warisan orisinil kita sndiri : $T$ fi sabilillah !,jihad,1
"allah selalu dengan org yg malemnya berjuang demi mahasiswa $T$ indonesia "" @kemalgiffari : aku dan @rigensih pic.twitter.com/dqtiuucfpl """,islam,1
"jangan jangan pak $T$ nyuruh fraksi demokrat buat "" act out "" , salah baca",sby,-1
$T$ siap ® πmeriahkan ® π piala dunia as vs inggris http://bit.ly/d8kbem,al-qaeda,1
up $T$ utk memenangkan capres cawapres pilihan hrs dan ijtima ulama allahu akbar ... #2019gantipresiden #2019prabowosandi #prabowobersamaulama cc in : @peyboy9 @dody_lukas___ @ngeri_strategi @tanpawaj4h_ https://t.co/1nZakI788V,jihad,-1
"17 . dari yang mengetahu perjuangan $T$ , 89,6 % menyatakan tidak setuju dengan perjuangan itu . #smrc https://t.co/BRKctRTnLq",isis,0
"superman keren karena dibuat di $T$ . kalo dibuat di indonesia , superman cuma jadi wafer .",amerika,-1
"mari sebarkan > layani perintah tuannya , menlu minta wni tidak $T$ di suriah : usai † bert ... http://t.co/ZfZQZyftam | #demokrasimati",berjihad,1
di $T$ kayaknya ga boleh ya usaha ngambil untung lebih dari 100 % .,islam,0
prestasi yg memprihatinkan rt @midotcom : $T$ peringkat teratas kejahatan seksual anak http :/ / ow.ly/yckyc http :/ / ow.ly/i/5xmsn,indonesia,1
dirgahayu tni ku . . belanda kau libas gam kau bikin lemas opm pun tinggal ampas $T$ santoso kau tumpas . kau ... https://t.co/QJoYaUKdCT,isis,-1
rt @republikaonline : polisi ditembak di depan gedung $T$ http :/ / republika.co.id/r/msx36i,kpk,-1
"@ $T$ _juliana yes :D di crank juga , sama di transporter :D",sandi,0
"dakwah & $T$ adlh kenikmatan yg hanya dirasakan oleh hati yg terpaut dgn akhirat . pecinta dunia , akn merasa tersiksa dgn dakwah & $T$ .",jihad,-1
® πsebaik 2 $T$ adl . perkataan yg benar kepada pemimpin yg zhalim . ® π † hr . ahmad #isumakarakalakalan #belaulamabelaislam #tuduhmakarfitnahkeji,jihad,1
"simak ayat-ayat al-quran dan tausiyah di $T$ madani tv chanel 57 uhf pontianak , on air pukul : 10.00 s . d 21.00 wib",mujahidin,1
eh tapi semoga pemimpin $T$ yang baru ini seperti kedatangan allegri pertama kali di juventus . prestasinya mengejutkan .,kpk,1
"* sanggup bunuh , demi keamanan ? * bunyi macam kenyataan yang dibuat $T$ atau daesh . kenyataan tersebut dikatakan ... https://t.co/yfVlzf5p3R",isis,-1
"marjuki : $T$ gak korupsi kalo eksekutif gak ngasih dan ngerayu . emang juki , .. jukimai skali .. ! ! ! #gaksantai",dpr,-1
hmm .. di @standupindo_ $T$ gue bakalan ngetes #taimoment dan materi baru aaaah ! belom sempet keluar dimana 2 lho :),sby,-1
#youtube $T$ mengepung basis barak 2 militan assad di timur provinsi hama http://t.co/4LK3QmK12o,mujahidin,-1
"vampire $T$ kalahin nya pake mantra , vampire bule kalahin nya pake cinta",cina,0
nekat level : epic rt @norsafitrii : @gepamungkas nembak pak $T$ + depan bu ani = #mati,sby,-1
"ada yg lagi berdesis masalah $T$ , smga niatnya ikhlas bukan menggoreng diminyak jelantah ..",isis,-1
"liat tl mas @maman1965 yg lagi ngasih tau nama "" #selebcaleg . $T$ udah mau jd agency ya ? butuh pemilih alay ga buat "" lalayeye "" - an ? :D",dpr,-1
hai pemuda pemudi islam jadilah kalian tentara tentara allah inilah $T$ saat ini inilah cara menolong agama allah saat ini . tentukan barisan mu wahai umat islam takbir .. ! ! ! #mca #muslimcyberarmy #ustadzabdulsomad #uas #puas #pecintaabdulsomad # $T$ #pembelaislam #fpi https://t.co/Fx1ELdISoQ,jihad,1
selamat hari jadi #forumlingkarpena @flpoke . tak menyangka mendirikannya 21 tahun lalu & terus tumbuh turut memahat peradaban $T$ . terimakasih para relawan / pegiat #flp #21thflp,indonesia,1
$T$ itu indah . $T$ itu cinta . $T$ itu gagah ! #masgagah #indonesiagagah #kmgpthemovie #ketikamasgagahpergi pic.twitter.com/tvvzggohby,islam,1
"25 . ® πtanah itu hak umat islam yg telah $T$ demi kepentingan tanah ini , menyiraminya dengan darah | yahudi sila simpan harta mereka ® π",berjihad,0
"panglima tni : "" bakar "" bendera $T$ , tujuh warga lamongan di suriah , gabung dengan "" teroris "" $T$ ... http://t.co/IPZtulJr48",isis,-1
syria adalah negara yg plural dengan mayoritas sunni . tapi propaganda dari kaum jihadis pro $T$ berhasil memicu perang saudara #faktaagama,isis,-1
"rt @hikmatdarmawan : $T$ ancam bakar rumah yatimpiatu , melarang pembangunan sekolah anak cacat di malang . mngapa b'agama jd gelap mata begitu ?",fpi,-1
15 orang tewas dalam penyerangan militan $T$ di hotel somalia : personel keamanan somalia sudah berhasi ... https://t.co/qU4qvbDtAs,al shabaab,-1
al-qaeda merilis sikap resmi tentang status hubungan organisasi al-qaeda dengan $T$ http://t.co/1tcKJt6zcf via @sharethis,isis,0
"amal yang plng utama : 1 . sholat pd waktunya , bagi lk2 sholat berjamaah dimesjid hukimny wajib 2 . berbakti od org tua 3 . $T$ fisabilillah",jihad,1
mampuslah $T$ ! itu maunya kan ? https://t.co/Y1mN2iJU3U,isis,0
terima kasih @rahmetababil udah nraktir saya @merahkuningido dan @alifbaihak ... selamat udah masuk $T$ . pic.twitter.com/vgjeaoprcs,kristen,1
"kajian bersama buya $T$ , lc . , m . e . i . tentang "" sampai kapan aku begini ? "" pada ahad 25 maret 2018 jam 18.00 sampai maghrib di masjid al-umm universitas muhammadiyah sukabumi , jl . r . syamsudin , sh . no . 50 . kota sukabumi . https://t.co/thgeXlIsGt",mujahid,0
video : jaisyul islam melawan $T$ di selatan qalamun http://t.co/bEhYFjFEBk lewat @sharethis,isis,0
putin menyebut as yg memelihara $T$ dan teroris di chechnya https://t.co/pgm7OQcnY7 https://t.co/FVGYHmTtoj,al-qaeda,-1
""" @wahhabicc : kebiadaban lahiriah merupakan pantulan dr kebiadaban ideologi yg dianut $T$ , dan itulah wahabisme "" @akucintabayiku #tolakisis",isis,-1
$T$ klaim dalangi penyerangan akademi kepolisian pakistan : $T$ mengklaim bertanggung jawab atas penyerbuan ... https://t.co/GRJ2JT2tTB,isis,1
"kalo gamau di komen ya gausah ngetwit atau update status . sensian ? $T$ aja , kalo kuliah ? bsi aja #apasih",fpi,-1
kurdi irak rebut kembali bendungan besar dari kelompok $T$ : pasukan peshmerga kurdi irak didukung oleh seran ... http://t.co/RNlDFBYaMe,jihad,1
"dan apakah agama inipun akan hilang dari bumi nusantara , karena agama inipun tegak dengan darah - darah yang ber $T$ ? ? ?",jihad,0
pilkada di $T$ aja denger 2 kedua calonnya terburuk sepanjang sejarah . bersyukur pilkada jakarta calonnya bagus bagus dan bersih .,amerika,0
@ridhobrado thks penulis lawak komedi $T$ . cengkareng !,indonesia,1
kepala propaganda $T$ tewas akibat serangan udara as di suriah : $T$ membenarkan kematian kepala propagandan ... https://t.co/RDpTfIcFJy,isis,-1
"kalau hendak menebar kebencian dan permusuhan , bergabunglah dgn boko haram , is , $T$ .",isis,0
"rt @arrahmah : pasukan "" israel "" menembaki rumah-rumah warga palestina http://t.co/82bkFhObr3 jawab dgn $T$ qital perangi kufar harbi",jihad,-1
4 terduga $T$ digelandang ke polda https://t.co/N39pAxxAah lewat @ambon ekspres,isis,1
"$T$ , mat sabu dah letak jawatan . yg dipanggil anjing & jebon dap tu paling ke depan patuh parti . geng lebai yg lain mana ? ada bran ?",mujahid,-1
"teroris suriah "" hindari "" surga ... tertangkap , teroris suriah menyamar jadi wanita apakah ® π $T$ ® π patut ... http://t.co/53omBaReKi",mujahidin,0
"artis pendukung $T$ , pandji pragiwaksono ahok , slank agus , iniubay",anies,0
rt @muslimdaily : $T$ irak klaim serangan yang tewaskan 48 tentara suriah http://t.co/a92gPUs6ft allahu akbar,al qaeda,1
"63.selain sepak terjangnya jauh dari syariah islam , $T$ sudah terlanjur dikenal sebagai boneka barat . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam #khilafahajaranislam #htilayakmenang #htilanjutkanperjuangan",isis,0
"dampingilah para ulama & kutiplah mutiara ilmu dari mereka sabda nabi , siapa keluar mencari ilmu maka ia sebenarnya ber $T$ dijalan allah .",jihad,1
raddy ibnu $T$ - penulis inspiratif kreatif : bagaimana tahun barumu sobat ? : https://t.co/Slsby8j18l,jihad,1
andai muhhamad masi idup . dia pasti bangga dengan laskar $T$ . yg sudah jalan di jalannya @pedofil_saw @donnyzetrost http://t.co/thFpYaVseI,isis,-1
rt @adisantoso1 : @marcellotahitoe sedikit kenang kenangan dari $T$ bro https://twitter.com/adisantoso1/status/270155301808922624/photo/1 pic.twitter.com/xitzv1zb,sby,1
"jika @divhumaspolri tdk becus urus keamanan warga , biarkan umat yg balas , dan saya siap $T$ di urutan pertama . https://t.co/vq5n0mdbMi",jihad,1
yakin suatu saat nanti kami garuda muda indonesia akan mengalahkanmu $T$ . tunggulah kami :),malaysia,1
marvel : the $T$ ' ngers #replacemovienamewithfpi,fpi,0
"dia ( muhammad ) ber $T$ di jalan allah dgn $T$ yg sebenarnya , beri kabar gembira ttg pahala yg pasti , beri peringatan akan siksa .",jihad,1
"@allanbona ampun $T$ , gak lagi 2 deh :(",buddha,0
"24 . seperti kata #masgagah : "" $T$ itu indah . $T$ itu cinta . $T$ itu gagah ! "" mari kita wujudkan bersama filmnya ! #kmgpthemovie",islam,1
"bantah pernyataan as , rusia mengaku membunuh kepala strategis daesh ( $T$ ) https://t.co/UiTlF116FK https://t.co/SJz2yI8JB7",isis,-1
eksploitasi pasukan al-qaeda untuk mengalahkan $T$ http://t.co/8DshfbzYHj #hizbuttahrir,isis,-1
$T$ imarah islam afghanistan klaim tewaskan 5 tentara kafir as http://bit.ly/cHR7eo,mujahidin,-1
"ini contoh nya ya bang rt @danedgustama : semua orang kesel sama $T$ tapi ga ada yg berani ngelawan secara fisik , beraninya lewat twitter ..",fpi,1
$T$ mandor = engkau yg seharus nya di sisi ku .. tpi engkau skarang .. disisi nya .. smoga kau mendengar lagu puki yg ku cipta untuk mu ..,sandi,1
"terkutuklah kalian antek orba . rt @tempodotco : koalisi prabowo usulkan pilpres oleh $T$ lagi . http://bit.ly/1ruMbXL pic.twitter.com/9ytjjdqdq9 """,mpr,-1
"alhamdulillah , umat muslim tidak tinggal diam , ada kelompok 2 $T$ yg masih eksis sampe skrg bahkan membentuk daulah islam iraq #alqaeda",jihad,1
panglima tni : kemerdekaan indonesia diraih karena $T$ umat islam https://t.co/mGEJ6UUbE1,jihad,0
"kalo menang dari $T$ , tuan rumah seri atau kalah lawan thailand",singapura,0
"@mdyyyxx jika mrka tdk bisa memerangi kita via $T$ yg sesungguhnya , mrk perngi ummat islam via produc ini dan itu , bisnis ini dan itu dg",jihad,0
#headline kebijakan obama dan ancaman $T$ : http://t.co/6scNYQgCox,isis,0
"nak ramadhan ni . boleh tarbiyah diri untuk $T$ melawan nafsu kita . jaga hati , jaga lidah , jaga mata , jaga tangan , jaga kaki . jaga semua !",jihad,1
"#ensiklopedia ® πtak ada paksaan dalam agama , ® π begitu firman allah . tak perlu kau paksa orang untuk berbuat baik atau meninggalkan kemunkaran . maka , sadarkan saja seseorang untuk berbuat baik atau meninggalkan kemunkaran . sulit ? memang ! itulah $T$ . https://t.co/l8P02a3vi0",jihad,1
"rt @jokoanwar : rt @kompascom relawan konser "" salam 2 jari "" ancam turun ke jalan kalau $T$ lantik budi gunawan http :/ / kom.ps/afprqx """,jokowi,-1
$T$ mnta jangan sensasikan isu agama menteri di jabatan perdana menteri datuk dr $T$ yusof rawa meminta agar pihak yang berkenaan tidak mensensasikan isu mengenai agama di negara ini . beliau ... https://t.co/eOgOSswV18,mujahid,0
the end of israel history akan segera dimulai dg izin allah . israel kian terkepung dg sebaran $T$ di kawasan timur tengah yg merata .,mujahidin,1
"20 . $T$ dituduh teroris , menyebut kafir anti kebhinekaan , tidak boleh membahas ghanimah , usyur , fai , milkiyatul ammah , dan fiqh-fiqh islam lainnya . #khilafahajaranislam #advokatbelahti #htidihati",jihad,-1
gue percaya orang yg bisa ngasih motivasi kalo mario teguh galau itu cuma quraish shihab .. dan dia ada di pihak $T$ . #akhirnyamilihjokowi,jokowi,1
"menjadi muslim yg istiqamah , kuat , mandiri sekaligus menjadi dai ' dan $T$ yg menyebarkan nilai 2islam yg rahmatal lil'alamin",mujahid,1
"salah satu pentolan $T$ asal indonesia , salim mubarok attamimi alias abu jandal yg berasal dari pasuruan , jawa timur , bahkan tewas dalam perang di suriah @joxzin_jogja , @donywenas , @fadjroel #boikotpendukungteroris",isis,1
